IUPAC,ion1,ion2,density,temperature,pressure
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1133.6,288.65,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1133.4,288.9,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1133.3,289.15,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1133.1,289.4,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1133,289.65,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1132.9,289.9,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1132.7,290.15,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1132.6,290.4,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1132.4,290.65,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1132.3,290.9,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1132.2,291.15,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1132,291.4,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1131.9,291.65,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1131.7,291.9,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1131.6,292.15,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1131.5,292.4,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1131.3,292.65,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1131.2,292.9,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1131,293.15,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1130.9,293.4,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1130.8,293.65,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1130.6,293.9,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1130.5,294.15,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1130.3,294.4,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1130.2,294.65,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1130.1,294.9,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1129.9,295.15,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1129.8,295.4,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1129.6,295.65,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1129.5,295.9,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1129.4,296.15,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1129.2,296.4,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1129.1,296.65,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1128.9,296.9,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1128.8,297.15,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1128.7,297.4,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1128.5,297.65,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1128.4,297.9,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1128.2,298.15,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1128.1,298.4,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1128,298.65,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1127.8,298.9,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1127.7,299.15,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1127.5,299.4,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1127.4,299.65,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1127.3,299.9,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1127.1,300.15,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1127,300.4,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1126.8,300.65,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1126.7,300.9,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1126.6,301.15,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1126.4,301.4,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1126.3,301.65,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1126.2,301.9,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1126,302.15,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1125.9,302.4,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1125.7,302.65,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1125.6,302.9,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1125.5,303.15,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1125.3,303.4,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1125.2,303.65,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1125,303.9,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1124.9,304.15,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1124.8,304.4,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1124.6,304.65,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1124.5,304.91,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1124.3,305.15,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1124.2,305.4,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1124.1,305.65,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1123.9,305.9,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1123.8,306.15,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1123.6,306.4,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1123.5,306.65,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1123.4,306.9,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1123.2,307.15,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1123.1,307.4,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1122.9,307.65,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1122.8,307.9,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1122.7,308.15,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1122.5,308.4,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1122.4,308.65,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1122.2,308.9,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1122.1,309.15,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1122,309.4,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1121.8,309.65,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1121.7,309.9,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1121.5,310.15,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1121.4,310.4,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1121.3,310.65,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1121.1,310.91,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1121,311.16,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1120.9,311.4,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1120.7,311.65,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1120.6,311.91,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1120.4,312.16,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1120.3,312.41,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1120.2,312.66,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1120,312.91,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1119.9,313.16,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1119.7,313.4,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1119.6,313.66,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1119.5,313.9,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1119.3,314.15,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1119.2,314.4,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1119,314.65,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1118.9,314.9,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1118.8,315.15,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1118.6,315.41,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1118.5,315.65,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1118.3,315.91,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1118.2,316.16,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1118.1,316.41,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1117.9,316.66,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1117.8,316.91,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1117.7,317.16,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1117.5,317.4,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1117.4,317.66,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1117.2,317.91,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1117.1,318.16,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1117,318.41,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1116.8,318.65,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1116.7,318.9,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1116.5,319.16,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1116.4,319.41,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1116.3,319.65,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1116.1,319.91,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1116,320.16,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1115.9,320.41,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1115.7,320.65,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1115.6,320.91,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1115.4,321.15,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1115.3,321.41,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1115.2,321.66,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1115,321.9,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1114.9,322.15,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1114.8,322.41,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1114.6,322.65,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1114.5,322.91,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1114.3,323.16,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1114.2,323.41,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1114.1,323.65,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1113.9,323.91,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1113.8,324.16,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1113.7,324.41,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1113.5,324.65,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1113.4,324.9,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1113.2,325.16,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1113.1,325.4,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1113,325.66,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1112.8,325.9,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1112.7,326.16,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1112.6,326.41,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1112.4,326.66,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1112.3,326.9,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1112.1,327.16,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1112,327.4,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1111.9,327.66,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1111.7,327.9,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1111.6,328.15,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1111.5,328.41,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1111.3,328.66,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1111.2,328.9,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1111.1,329.16,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1110.9,329.4,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1110.8,329.65,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1110.7,329.9,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1110.5,330.16,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1110.4,330.41,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1110.3,330.66,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1110.1,330.91,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1110,331.16,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1109.9,331.41,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1109.7,331.66,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1109.6,331.91,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1109.5,332.16,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1109.3,332.41,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1109.2,332.66,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1109.1,332.91,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1108.9,333.16,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1108.8,333.41,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1108.7,333.66,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1108.6,333.91,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1108.4,334.16,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1108.3,334.41,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1108.2,334.66,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1108,334.91,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1107.9,335.16,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1107.8,335.41,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1107.7,335.66,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1107.5,335.91,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1107.4,336.16,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1107.3,336.41,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1107.2,336.66,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1107,336.9,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1106.9,337.16,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1106.8,337.4,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1106.7,337.66,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1106.5,337.9,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1106.4,338.15,101.325
2-hydroxy-N-methylethanaminium isobutyrate,[C][Branch1][=Branch1][C][Branch1][C][C][C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1056.1,278.15,101.325
2-hydroxy-N-methylethanaminium isobutyrate,[C][Branch1][=Branch1][C][Branch1][C][C][C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1056,278.4,101.325
2-hydroxy-N-methylethanaminium isobutyrate,[C][Branch1][=Branch1][C][Branch1][C][C][C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1055.8,278.65,101.325
2-hydroxy-N-methylethanaminium isobutyrate,[C][Branch1][=Branch1][C][Branch1][C][C][C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1055.6,278.9,101.325
2-hydroxy-N-methylethanaminium isobutyrate,[C][Branch1][=Branch1][C][Branch1][C][C][C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1055.5,279.15,101.325
2-hydroxy-N-methylethanaminium isobutyrate,[C][Branch1][=Branch1][C][Branch1][C][C][C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1055.3,279.4,101.325
2-hydroxy-N-methylethanaminium isobutyrate,[C][Branch1][=Branch1][C][Branch1][C][C][C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1055.2,279.65,101.325
2-hydroxy-N-methylethanaminium isobutyrate,[C][Branch1][=Branch1][C][Branch1][C][C][C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1055,279.9,101.325
2-hydroxy-N-methylethanaminium isobutyrate,[C][Branch1][=Branch1][C][Branch1][C][C][C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1054.8,280.15,101.325
