,feature,weight,std
307,x2849,0.0,0.0
308,x2809,0.0,0.0
309,x2701,0.0,0.0
310,x2702,0.0,0.0
311,x2949,0.0,0.0
312,x2703,0.0,0.0
313,x2904,0.0,0.0
314,x2704,0.0,0.0
315,x2705,0.0,0.0
316,x2848,0.0,0.0
317,x2706,0.0,0.0
318,x2948,0.0,0.0
319,x2716,0.0,0.0
320,x2707,0.0,0.0
321,x2846,0.0,0.0
322,x2708,0.0,0.0
323,x2709,0.0,0.0
324,x2905,0.0,0.0
325,x2839,0.0,0.0
326,x2835,0.0,0.0
327,x2838,0.0,0.0
328,x2942,0.0,0.0
329,x2726,0.0,0.0
330,x2699,0.0,0.0
331,x2894,0.0,0.0
332,x2728,0.0,0.0
333,x2810,0.0,0.0
334,x2914,0.0,0.0
335,x2826,0.0,0.0
336,x2825,0.0,0.0
337,x2811,0.0,0.0
338,x2812,0.0,0.0
339,x2824,0.0,0.0
340,x2823,0.0,0.0
341,x2813,0.0,0.0
342,x2822,0.0,0.0
343,x2814,0.0,0.0
344,x2815,0.0,0.0
345,x2913,0.0,0.0
346,x2816,0.0,0.0
347,x2817,0.0,0.0
348,x2912,0.0,0.0
349,x2821,0.0,0.0
350,x2818,0.0,0.0
351,x2725,0.0,0.0
352,x2827,0.0,0.0
353,x2724,0.0,0.0
354,x2828,0.0,0.0
355,x2837,0.0,0.0
356,x2836,0.0,0.0
357,x2717,0.0,0.0
358,x2820,0.0,0.0
359,x2834,0.0,0.0
360,x2946,0.0,0.0
361,x2833,0.0,0.0
362,x2718,0.0,0.0
363,x2832,0.0,0.0
364,x2908,0.0,0.0
365,x2719,0.0,0.0
366,x2907,0.0,0.0
367,x2909,0.0,0.0
368,x2720,0.0,0.0
369,x2831,0.0,0.0
370,x2910,0.0,0.0
371,x2830,0.0,0.0
372,x2721,0.0,0.0
373,x2829,0.0,0.0
374,x2722,0.0,0.0
375,x2944,0.0,0.0
376,x2943,0.0,0.0
377,x2911,0.0,0.0
378,x2723,0.0,0.0
379,x2945,0.0,0.0
380,x2665,0.0,0.0
381,x2679,0.0,0.0
382,x2697,0.0,0.0
383,x2645,0.0,0.0
384,x2644,0.0,0.0
385,x2643,0.0,0.0
386,x2642,0.0,0.0
387,x2641,0.0,0.0
388,x2640,0.0,0.0
389,x2967,0.0,0.0
390,x2639,0.0,0.0
391,x2638,0.0,0.0
392,x2637,0.0,0.0
393,x2968,0.0,0.0
394,x2636,0.0,0.0
395,x2969,0.0,0.0
396,x2970,0.0,0.0
397,x2635,0.0,0.0
398,x2634,0.0,0.0
399,x2633,0.0,0.0
400,x2632,0.0,0.0
401,x2971,0.0,0.0
402,x2631,0.0,0.0
403,x2669,0.0,0.0
404,x2972,0.0,0.0
405,x2630,0.0,0.0
406,x2670,0.0,0.0
407,x2629,0.0,0.0
408,x2646,0.0,0.0
409,x2647,0.0,0.0
410,x2966,0.0,0.0
411,x2648,0.0,0.0
412,x2664,0.0,0.0
413,x2959,0.0,0.0
